sample_id,source_name,category,candidate,dst_path,target_mask_path,quality_level,unified_loss,jump_count,trim_count,off_mask_stitch_length_mm,visible_connector_count,jump_path_mm,visible_connector_length_mm,target_pixels,adaptive_target_pixels,stitch_pixels,overlap_pixels,off_target_pixels,adaptive_overlap_pixels,adaptive_off_target_pixels,coverage_ratio,stitch_precision_ratio,adaptive_coverage_ratio,adaptive_stitch_precision_ratio,overfill_outside_adaptive_ratio,line_radius_px,adaptive_precision_radius_px,target_width_mm,balanced_score
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d0_c24_i075_min60,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c24_i075_min60\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.13681797,15,2,0.0,0,150.5616,0.0,8242,12300,7371,5487,1884,7291,80,0.665736,0.744404,0.592764,0.989147,0.010853,2,2,90.0,0.26762741
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c16_i090_s3_min20_p80,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c16_i090_s3_min20_p80\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16806761,18,3,0.0,0,189.6128,0.0,8242,12300,10115,7595,2520,10001,114,0.9215,0.750865,0.813089,0.98873,0.01127,2,2,90.0,0.26597693
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c16_i085_s4_min12_p80,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c16_i085_s4_min12_p80\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16793128,18,3,0.0,0,185.3526,0.0,8242,12300,10398,7802,2596,10280,118,0.946615,0.750337,0.835772,0.988652,0.011348,2,2,90.0,0.26110944
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c18_i092_s4_min12_p100,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c18_i092_s4_min12_p100\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16793128,18,3,0.0,0,185.3526,0.0,8242,12300,10398,7802,2596,10280,118,0.946615,0.750337,0.835772,0.988652,0.011348,2,2,90.0,0.26110944
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c18_i095_s3_min12_p120,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c18_i095_s3_min12_p120\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16793128,18,3,0.0,0,185.3526,0.0,8242,12300,10398,7802,2596,10280,118,0.946615,0.750337,0.835772,0.988652,0.011348,2,2,90.0,0.26110944
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c20_i090_s4_min12_p100,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c20_i090_s4_min12_p100\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16793128,18,3,0.0,0,185.3526,0.0,8242,12300,10398,7802,2596,10280,118,0.946615,0.750337,0.835772,0.988652,0.011348,2,2,90.0,0.26110944
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c20_i095_s4_min12_p100,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c20_i095_s4_min12_p100\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16793128,18,3,0.0,0,185.3526,0.0,8242,12300,10398,7802,2596,10280,118,0.946615,0.750337,0.835772,0.988652,0.011348,2,2,90.0,0.26110944
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.20292592,23,2,0.0,0,216.435,0.0,8242,12300,10345,7722,2623,10222,123,0.936909,0.746448,0.831057,0.98811,0.01189,2,2,90.0,0.31544636
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.21124677,24,2,0.0,0,226.4617,0.0,8242,12300,9957,7442,2515,9838,119,0.902936,0.747414,0.799837,0.988049,0.011951,2,2,90.0,0.33423145
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_60_maskpath_mp_d0_r0_c20_i095_route24_f20_min12,results\public_benchmark_v1_ext33_m2_60_maskpath_mp_d0_r0_c20_i095_route24_f20_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.15967588,17,3,0.0,0,177.3713,0.0,8242,12300,10407,7802,2605,10281,126,0.946615,0.749688,0.835854,0.987893,0.012107,2,2,90.0,0.2488442
