sample_id,source_name,category,candidate,dst_path,target_mask_path,quality_level,unified_loss,jump_count,trim_count,off_mask_stitch_length_mm,visible_connector_count,jump_path_mm,visible_connector_length_mm,target_pixels,adaptive_target_pixels,stitch_pixels,overlap_pixels,off_target_pixels,adaptive_overlap_pixels,adaptive_off_target_pixels,coverage_ratio,stitch_precision_ratio,adaptive_coverage_ratio,adaptive_stitch_precision_ratio,overfill_outside_adaptive_ratio,line_radius_px,adaptive_precision_radius_px,target_width_mm,balanced_score
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_auto_hybrid_evalrepair_r15_inside090_c20_trimcap20,results\public_benchmark_v1_ext33_auto_hybrid_evalrepair_r15_inside090_c20_trimcap20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.17708271,18,2,0.6731,0,185.5613,0.0,7588,11839,10795,7157,3638,10320,475,0.9432,0.662992,0.871695,0.955998,0.044002,2,2,90.0,0.27095431
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_auto_hybrid_r10_c16_trimcap20,results\public_benchmark_v1_ext33_auto_hybrid_r10_c16_trimcap20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.19359507,20,2,0.6731,0,201.5726,0.0,7588,11839,10669,7157,3512,10301,368,0.9432,0.670822,0.87009,0.965508,0.034492,2,2,90.0,0.29565927
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_auto_hybrid_r10_c20_trimcap20,results\public_benchmark_v1_ext33_auto_hybrid_r10_c20_trimcap20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.17708271,18,2,0.6731,0,185.5613,0.0,7588,11839,10795,7157,3638,10320,475,0.9432,0.662992,0.871695,0.955998,0.044002,2,2,90.0,0.27095431
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_auto_hybrid_r125_c16_trimcap20,results\public_benchmark_v1_ext33_auto_hybrid_r125_c16_trimcap20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.19359507,20,2,0.6731,0,201.5726,0.0,7588,11839,10669,7157,3512,10301,368,0.9432,0.670822,0.87009,0.965508,0.034492,2,2,90.0,0.29565927
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_auto_hybrid_r125_c20_trimcap20,results\public_benchmark_v1_ext33_auto_hybrid_r125_c20_trimcap20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.17708271,18,2,0.6731,0,185.5613,0.0,7588,11839,10795,7157,3638,10320,475,0.9432,0.662992,0.871695,0.955998,0.044002,2,2,90.0,0.27095431
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_auto_hybrid_skeleton_connect12_trimcap20,results\public_benchmark_v1_ext33_auto_hybrid_skeleton_connect12_trimcap20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.20998867,22,2,0.6731,0,213.8726,0.0,7588,11839,10669,7157,3512,10301,368,0.9432,0.670822,0.87009,0.965508,0.034492,2,2,90.0,0.32005287
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_b0_m2_1_globalrepair20,results\public_benchmark_v1_ext33_b0_m2_1_globalrepair20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,hard_fail,0.41631126,12,3,5743.7377,1294,72.2269,4873.7494,7588,11839,24639,7397,17242,11000,13639,0.974829,0.300215,0.929133,0.446447,0.553553,2,2,90.0,161.50197446
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_4_coverage_rerank,results\public_benchmark_v1_ext33_m2_4_coverage_rerank\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.17708271,18,2,0.6731,0,185.5613,0.0,7588,11839,10795,7157,3638,10320,475,0.9432,0.662992,0.871695,0.955998,0.044002,2,2,90.0,0.27095431
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_4_coverage_rerank_connect30,results\public_benchmark_v1_ext33_m2_4_coverage_rerank_connect30\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.17708271,18,2,0.6731,0,185.5613,0.0,7588,11839,10795,7157,3638,10320,475,0.9432,0.662992,0.871695,0.955998,0.044002,2,2,90.0,0.27095431
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_4_coverage_rerank_min12,results\public_benchmark_v1_ext33_m2_4_coverage_rerank_min12\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.13687547,15,2,0.0,0,152.3585,0.0,7588,11839,10250,6780,3470,9887,363,0.893516,0.661463,0.835121,0.964585,0.035415,2,2,90.0,0.22037967
